business,"રોજ છપાય છે 500 રૂપિયાની 80 લાખ નોટ, તો પછી કેમ છે તંગી?"
business,ડુંગળીએ રડાવ્યાઃપોષણક્ષમ ભાવ નહિ મળતા ખેડૂતોએ હરાજી અટકાવી
entertainment,રજનીકાંતની બીજી ફિલ્મ 2.Oનું ટીઝર થયુ LEAKED
tech,"હવે Facebook, Twitterથી મોકલો પૈસા, શરૂ થઇ નવી સુવિધા"
entertainment,કોની સાથે રિલેશનશિપમાં છે કૈટરીના કૈફ? પોતે જ આપી જાણકારી
business,જીસ્વાનની ખરાબ કનેકટીવિટીના પગલે ડિજિટલ પ્રોજેકટ ખોરંભે ચઢયો
entertainment,"Netflixની નવી સિરીઝમાં ઇમરાન હાશ્મી બનશે 'જાસૂસ', શાહરુખે કર્યુ સ્વાગત"
entertainment,'ભારત'માં પ્રિંયકાનો રોલ કરવા સુનીલ ગ્રોવર તૈયાર જુઓ VIDEO
business,"ઇડર તાલુકાનું આ ગામ જ્યાં એક પણ વ્યક્તિ નથી બેરોજગાર, જાણો આવી રીતે કરી સિદ્ધી હાસલ"
entertainment,"Petta સાથે ધૂમ મચાવશે રજનીકાંત, પહેલા દિવસે આટલા કરોડની કમાણી કરી શકે"
business,"આરબીઆઇએ માન્યું, અત્યાર સુધી 10 ટકાથી પણ ઓછી જુની નોટો બદલાઇ"
business,RBIએ રદ કરી દીધું એક બેંકનું લાઇસન્સ !
entertainment,આ ટીવી અભિનેત્રીનો બોલ્ડ અંદાજ થઇ રહ્યો છે વાયરલ
tech,Good News: પેન-આધારને લીંક કરવાની મુદ્દતમાં જાણો કેટલો થઈ શકે છે વધારો
business,વાઇબ્રન્ટ ગુજરાત અનેક રીતે દિશા સૂચક છે: SBI ચેરપર્સન
tech,"આજે 12 વાગ્યે શરૂ થશે જિયોફોન 2નો સેલ, મળશે કેશબેક"
business,"આનંદો: 444 રૂપિયામાં કરો હવાઇ મુસાફરી, 22-26 જૂન સુધી થશે બુકિંગ"
business,બજેટ 2016 LIVE : નાણામંત્રી અરૂણ જેટલીના બજેટમાં શું હશે? જોવો તસ્વીર
business,"અલ્હાબાદ: બેંક ઓફ બરોડાની શાખામાં મારામારી, જુઓ વીડિયો"
tech,"વોટ્સઅપના નવા પેમેન્ટ ફિચરથી, ઘરે બેઠા આ રીતે કરો પૈસા ટ્રાન્સફર"
entertainment,રણવીર સિંહ અને આલિયા ભટ્ટના કિસિંગ સીન પર ચાલી કાતર
entertainment,"તનુશ્રી બાદ સની લિયોને જણાવી આપવીતી, મળ્યા હતા આવા પ્રસ્તાવ"
business,"1 જૂનથી બદલાશે PF ઉપાડના નિયમો, શું છે નવા નિયમો? જાણો"
business,"ટાટા મિસ્ત્રી જંગ: મિસ્ત્રી બોલ્યા-લોકોની છે ટાટા, ટાટાનો જવાબ મિસ્ત્રીએ કરાવ્યું ઘણું નુકશાન"
business,"ફ્રાંસના અર્થશાસ્ત્રીએ મોદી સરકારના ભરપેટ વખાણ કર્યા, જાણો શું કહ્યું?"
entertainment,PHOTOS:તનુશ્રી ઉપરાંત બોલિવૂડની આ હિરોઇનો બની છે છેડતીનો શિકાર
entertainment,"મોડલે બિચ પર વિતાવ્યો દિવસ, મેકઅપ વગરની તસવીર કરી શેર"
entertainment,દાદાસાહેબ ફાળ્કે એક્સેલન્સ અવોર્ડથી નવાઝવામાં આવશે અનુષ્કા
entertainment,#10YearChallenge મલાઇકા અરોરાએ એવી તે શું ભૂલ કરી કે  ફેન્સે ઉડાવી મજાક?
tech,"15 નવેમ્બરે નવા આવતારમાં આવી રહ્યો છે OnePlus 6T, જુઓ Video"
business,"મોદીના માસ્ટર પ્લાનનો કમાલ, વિદેશીઓ બનાવશે ભારતીયોને માલામાલ"
business,"જેક માની નિવૃત્તિની ખબર છે ખોટી, આજે કરશે તેમનો ઉત્તરાધિકારી જાહેર"
business,"Paytmએ શરૂ કરી નવી સ્કીમ, બેન્કની FDથી વધારે મળશે નફો"
business,જાણો કેવી રીતે બનશો જિયો પ્રાઇમ મેમ્બરશિપનો હિસ્સો
entertainment,"પ્રખ્યાત ભજન ગાયક વિનોદ અગ્રવાલનું નિધન, બે દિવસથી વેન્ટિલેટર પર હતા"
tech,"આ કંપનીએ રજૂ કર્યો જબરદસ્ત પ્લાન,  90 દિવસ માટે કોલિંગ ફ્રી"
entertainment,પ્રિયંકા ચોપડાએ આટલા કરોડમાં વેચી તેમના લગ્નની તસવીરો!
business,શેરબજારના વ્યાવસાયિકો માટે ખુશખબર! LIC આપશે 150 રૂપિયામાં 1 લાખનું વીમા કવર
business,"PAN કાર્ડના નિયમમાં આજથી મોટો ફેરફાર, શરૂ થઈ એક નવી સેવા"
business,"પોતાનો બિઝનેસ કરવાની તક, માત્ર રૂ. 599માં કોર્સ કરાવે છે સરકાર"
tech,આ 6 સ્ટેપ્સ ફોલો કરી મોબાઇલમાં ડાઉનલોડ કરો E-Aadhaar કાર્ડ
entertainment,Video: 2 મિનિટ 10 ખબર: બાહુબલીની પહેલાની કહાની માટે વેબ સીરીઝ
business,"બેંકોના મર્જરથી કર્મચારીઓમાં ફફડાટ, વાંચો શું વિચારી રહ્યાં છે ખાતા ધારકો"
business,"સરકારની રાહત પછી પણ પેટ્રોલ-ડીઝલના ભાવમાં આજે વધારો, જાણો તમારા શહેરનો ભાવ"
entertainment,"પૈસાનાં નશામાં પ્રિયંકા ભૂલી તેનું જ ઘર, પાડોસીઓએ લગાવી લાઇટ્સ"
entertainment,Revealed : પત્ની ગૌરી ખાનના હાથની આ ડિશનો દિવાનો છે શાહરૂખ
tech,"લોકોએ શોધી કાઢ્યું iPhoneનું 'છૂપું' ફિચર, ટ્વિટર પર જોરશોરથી ચર્ચા"
entertainment,"સમુદ્ર કિનારે બિકિનીમાં જોવા મળી મૌની રોય, ફોટોઝ VIRAL"
business,સેન્સેક્સમાં 1000થી વધુ અને નિફ્ટીમાં 380 પોઈન્ટનો કડાકો
entertainment,ટીવીની સૌથી હોટ એક્ટ્રેસે ફરી એકવાર શેર કરી બોલ્ડ તસવીર
business,લ્યો બોલો! પાયલોટોની અછતને કારણે Indigoએ રદ કરી 130 ફ્લાઇટો
business,"PM મોદી દ્વારા નાના વેપારીઓને દિવાળીની ગીફ્ટ, લોન લેવા વ્યાજમાં મળશે 2% છૂટ"
entertainment,"પાકિસ્તાનમાં જોવા મળ્યો સલમાન ખાનનો હમશક્લ, વીડિયો વાયરલ"
tech,"દિવાના બનાવવા આવી રહી છે આ આક્રમક બાઇક, લૂક્સ છે દમદાર"
entertainment,"સારા ખાને બિકિની ફોટા કર્યા શેર, ટ્રોલર્સે કહ્યું, 'તમે મુસ્લિમ છો કંઈક તો શરમ કરો'"
business,"રેલવેની ખાસ ઓફર: વેટીંગ ટિકિટ હોવાથી પણ મળશે કન્ફર્મ સીટ, જાણો કેવી રીતે"
business,રેલવેની ખાસ સ્કિમ: વેઈટિગ ટિકિટ હોવાં છતાં મળશે કન્ફર્મ સીટ
business,"ટૂંક સમયમાં 100 રૂપિયાની નવી નોટ આવશે, ફાટવા-તૂટવાની ચિંતા જ નહીં"
tech,"Swiftનું સ્પોર્ટ્સ વર્ઝન જલદી થઇ શકે છે લોન્ચ, આ કારને આપશે ટક્કર"
tech,"શું તમે જાણો છો, એક ફોન પર કેટલું કમાય છે સેમસંગ, એપલ જેવી કંપનીઓ"
entertainment,"હોલિવૂડ ફિલ્મ 'ધ નન'ની રેકોર્ડ બ્રેક કમાણી, પહેલા અઠવાડિયે કમાયા 943.2 કરોડ રૂપિયા"
entertainment,તનુશ્રી વિવાદ: હવે રાખી સાવંતે માંગ્યા 50 કરોડ રૂપિયાનું વળતર
entertainment,શું પ્રિયંકા પ્રેગનેટ છે? માતા મધુ ચોપડાએ કર્યો ખુલાસો
entertainment,"ખલનાયક 'શંકર દાદા'નું નિધન, બે દિવસ બાદ ફ્લેટમાં મળી લાશ"
tech,"WhatsAppએ ભારતમાં લોન્ચ કરી સ્ટાર્ટઅપ ઇન્ડિયા ગ્રાન્ડ ચેલેન્જ, મળશે 1.8 કરોડ"
business,"SBI ગ્રાહક ધ્યાન આપો! બેન્કે કર્યો મોટો ફેરફાર, નહી જાણો તો ફંડ ટ્રાંસફરમાં થશે પ્રોબલમ"
entertainment,"સોનાક્ષીએ Amazon પરથી કિંમતી હેડફોન મંગાવ્યા, જોઈ લો કંપનીએ શું મોકલ્યું!"
entertainment,PHOTOS: 'વિરે દી વેડિંગ'ની સ્પેશલ સ્ક્રિનિંગમાં ઉમટ્યુ બોલિવૂડ
entertainment,શ્રીદેવી માટે તાજમહેલ બનાવવા માંગતા હતા બોની કપૂર ...
entertainment,"શાહરૂખ કરતાં પણ વધુ દિલદાર છે આર્યન ખાન, જુઓ VIDEO"
entertainment,"સોનમ કપૂરનાં લગ્નની ફાઇનલ તારીખ જાહેર, મહેમાનોનું લિસ્ટ પણ થયુ તૈયાર"
entertainment,Bday: શ્રીદેવીની યાદમાં જુઓ તેમની કેટલીક ખાસ પહેલાં ન જોયેલી તસવીરો
business,"ટ્રેનમાં રિઝર્વેશન પહેલા જાણી લો આ 7 નિયમ, હંમેશા રહેશો ફાયદામાં..."
business,"હજુ સસ્તા થશે ઘર, બિલ્ડર્સ પર અંકુશ મૂકવા સરકારનો બીજો મોટો નિર્ણય"
tech,Gmail યૂઝર્સ માટે આવી રહ્યું છે શાનદાર ફિચર!
tech,Google I/O 2018: જો Gmail યુઝ કરી રહ્યા છો તો તમને ખુશ કરી દેશે ગૂગલનો આ નિર્ણય
business,"લાખો રૂપિયા કમાવવાની સરળ રીત, જોબ છોડી કરો આ કામ!"
entertainment,Video : બાહુબલીમાં નજરે પડનાર એક્ટ્રેસે કર્યો એવો બેલે ડાન્સ કે થઈ ગયો વાયરલ
tech,જુઓ MWC 2019માં લોન્ચ થનારા સ્માર્ટફોનનું લિસ્ટ
entertainment,'ધ કપિલ શર્મા શો' બાદ સલમાન ખાન લાવશે નવો ટીવી શો
entertainment,આ વર્ષે પણ પ્રખ્યાત પુસ્તકો પરથી બનશે ફિલ્મો ...
entertainment,B'day: આ એક્ટ્રેસ ફક્ત તેની બોલ્ડ ઇમેજને કારણે લોકોમાં જાણીતી છે
entertainment,આ પાકિસ્તાની એક્ટ્રેસને પોતાના જન્મ દિવસે મળ્યા ખરાબ સમાચાર...
tech,"ખરીદો આ સસ્તા ગેજેટને, ઘરમાં મચ્છર, ઉંદર અને કોકરોચથી મળશે છુટકારો"
entertainment,હવે આ એક્ટ્રેસ પર ફિલ્માવવામાં આવ્યો માસ્ટરબેશન સીન
business,"Airtelનો નવો પ્લાન લોન્ચ, 48 દિવસ સુધી બધુ જ FREE"
business,"હવે, 15 કરોડથી ઓછા વેપારમાં એક્સાઇઝ ડ્યુટી નહીં ભરવી પડે"
tech,"આકાશમાં દેખાશે મેડ ઈન ઈન્ડિયા વિમાન, HAL દ્વારા કરાયુ છે સ્વદેશી વિમાનનું નિર્માણ"
business,"આવું છે આકાશ અંબાણીના લગ્નનું કાર્ડ, જુઓ VIDEO"
entertainment,"ક્રિતિ સેનને ખરીદી રૂપિયા  1 કરોડની આ કાર, જાણો શું છે ખાસિયત"
business,નોટબંધી: જુની નોટ એક જ વાર જમા કરવાનો નિર્ણય આરબીઆઇએ પરત ખેંચ્યો
business,"ફેબ્રુઆરીથી TV જોવાનું થઈ જશે સસ્તુ, જાણો - તમામ ચેનલના ભાવ, કેટલો થશે ખર્ચ"
tech,શું તમે જાણો છો કે Whatsapp પર સૌથી વધુ વાત કોની સાથે કરો છો? નહીં તો જાણો
tech,"8 માર્ચથી શરૂ થશે Redmi Note 5ની ઓફલાઈન ડિલીવરી, પ્રી-બુકિંગ શરૂ"
business,Budget 2019 : તસવીરોમાં જુઓ ખેડૂતો માટે શું મોટી જાહેરાત કરવામાં આવી
entertainment,Oscar 2019: રેડ કાર્પેટ પર જોવા મળ્યો રણવીરનો 'ભાઇ' બિલી
business,"મુકેશ અંબાણી સતત 11મા વર્ષે સૌથી અમીર ભારતીય, જાણો ટોપ 10ની યાદી"
business,"જ્યારે દેશમાં રૂપિયા એક લાખની નોટ ચાલતી હતી, જાણો તેની સાથે જોડાયેલી રોચક વાતો"
business,આજે રાતે 10 વાગ્યા સુધી 500 અને 1000 રૂપિયાની જુની નોટો સ્વીકારાશે
entertainment,"7 વર્ષની થઈ અભિ-એશની આરાધ્યા, જુઓ - આરાધ્યાની Cute તસવીરો"
business,"ભાવનગરઃ ખેડૂતોને દાજ્યા પર દામ,યાર્ડમાં રાખેલી ડુંગળી માવઠામાં પલડી ગઇ"
business,PF એકાઉન્ટ તમને બનાવી શકે છે કરોડપતિ!
entertainment,"'બિગ બોસ-11'ની કેટેસ્ટંટે શેર કરી સુપર બોલ્ડ ફોટોઝ, દર્શકો રહી ગયા દંગ"
entertainment,'જમાઇ રાજા' ની આ હોટ એકટ્રેસના બિકિની ફોટાએ લગાવી 'આગ'
entertainment,શું રિયલ લાઈફમાં 'એંગ્રી યંગ મેન'વાળી વિચાર સરણી નથી રાખતા અમિતાભ બચ્ચન!
entertainment,"Confirm : કોમેડી કિંગ કપિલે કર્યો ખુલાસો, આ શૉથી થઈ રહી છે વાપસી"
entertainment,અંતિમ તબક્કામાં પહોંચી દીપિકા-રણવીરના લગ્નની તૈયારીઓ
business,"499માં ખરીદો હેર ડ્રાયર અને સ્ટ્રેટનર, અહીં મળી રહ્યું છે 80% સુધીનું ડિસ્કાઉન્ટ"
tech,"રૂ. 100માં બાઈક ચાલશે 130 કિમી, એવરેજ સાંભળી હોશ ઉડી જશે"
business,એકથી વધુ PPF એકાઉન્ટ ખોલી ફસાઇ ગયા? આ રીતે બચો!
tech,"નવા iPhoneમાં eSIM સપોર્ટસ, ભારતમાં આવી રીતે કરશે કામ"
business,હવે નોકરી છૂટશે તો PFમાંથી 75% રકમ જ ઉપાડી શકાશે
entertainment,આ ફોટો જોઇને વિશ્વાસ નહીં થાય એક સમયે આવી હતી પૂનમ પાંડે!
business,"10 કરોડ લોકોના ખાતામાં દર મહિને જમા થશે 3000 રૂપિયા, જાણો PMSYM સ્કીમ"
tech,વિદ્યાર્થીઓને આ મોબાઇલ કંપની આપી રહી છે  સ્પેશિયલ ડિસ્કાઉન્ટ
tech,"અહીં મળી રહ્યું છે iPhone ઉપર રૂ.21,000 સુધીનું ડિસ્કાઉન્ટ"
business,આદુવાળી ચા પીવડાવીને USની આ મહિલા કરે છે 45 કરોડની કમાણી
business,તમારા શહેરમાં પણ આવી શકે છે ઉડ્ડયન ટેક્સી સર્વિસ!
entertainment,"20 વર્ષમાં એક પણ સ્ટેપ નથી ભૂલી માધુરી, જોઇ લો આ VIDEO"
business,"પેટ્રોલ-ડીઝલના ભાવને કારણે ભારત બંધનું એલાન, શિવસેનાએ લગાવ્યાં 'અચ્છે દિન'ના પોસ્ટર"
entertainment,"B'day: પરિણીતિએ જ્યારે કરિનાને કહ્યું, 'પરવાનગી હોય તો સૈફ સાથે લગ્ન કરી લઉ'"
entertainment,નેશનલ એવોર્ડ બોયકોટ કરવાની ધમકી વચ્ચે વિજ્ઞાન ભવન પહોચ્યા સિતારાઓ
business,આ સરકારી કંપની સેલરી વગરના લોકોને પણ આપશે લોન
entertainment,"TVની 'કિન્નર વહુ' છે ઇન્ટરનેટ સેંસેશન, ફરી શેર કરી બોલ્ડ તસવીરો"
business,"દિવાળી પહેલા અહીંથી બૂક કરાવો ટ્રેન ટિકિટ, મળશે ભારે ડિસ્કાઉન્ટ"
business,"સરકારી બેન્કોના ATMનો ઉપયોગ ધ્યાન રાખીને કરજો, આ કારણે છે ખતરો"
business,"બજેટ-2019: પ્રત્યક્ષ અને પરોક્ષ કર, રાજકોષીય ખાધ એટલે શું?"
tech,"વોટ્સએપના કો-ફાઉન્ડરે કહ્યું, આ #deletefacebookનો સમય"
entertainment,Inside Photos: બાપ્પાનાં સ્વાગત માટે એન્ટિલિયાની અંદર આવી હતી તૈયારીઓ
entertainment,"BF ટાઇગર સાથે માલદિવમાં દિશા પટણી, શેર કર્યા નવાં PHOTOS"
entertainment,"કેવું રહેશે દીપિકા-રણવીરનું લગ્ન જીવન, જાણો શું કહે છે જ્યોતિષ?"
entertainment,"પ્રિયંકા ચોપડાએ કંઇક આમ મનાવ્યો 'જેઠાણી'નો બર્થ-ડે, Video Viral"
business,"હવે આ સરકારી બેંકમાંથી લોન લેવી મોંઘી પડશે, આટલો વ્યાજદર થયો"
entertainment,બિગ બીએ દીપિકા-પ્રિયંકાનાં લગ્નમાં કેટલો ચાંદલો કર્યો? વાંચો અંદરની ખબર
entertainment,"આ છે રિયલ ‘સિમ્બા’, નામ સાંભળીને જ થથરે છે ગુંડાઓ"
business,Budget 2019: શું છે વચગાળાનાં બજેટનો અર્થ? વાંચો ક્યારે અપાય છે આવુ બજેટ
entertainment,"GF સાથે ગોવામાં ક્વોલિટી ટાઇમ વિતાવી રહ્યો છે રાજકુમાર, જુઓ PHOTOS"
business,"Budget 2019: મહિલાઓને મળશે મોટી રાહત! મેટરનિટી લીવની સેલેરી થઈ શકે છે, ટેક્સ ફ્રી"
entertainment,તમારા ફેવરિટ બોલિવૂડ સ્ટાર્સ બાળપણમાં જુઓ કેવાં લાગતા હતા?
tech,માતા-પિતા સાવધાન: બ્લૂ વ્હેલ બાદ MOMO વોટ્સએપનો તરખાટ
business,"ભારતીય રેલવે ફ્લેક્સી ફેરમાં ફેરફારની તૈયારીમાં,મુસાફરોને મળશે રાહત"
entertainment,#MeToo: મારા બ્રેસ્ટ વિશે વાત કરતા સાજિદે મને કપડાં કાઢવા કહ્યું હતું
entertainment,ટીવીની હોટનેસ એકટ્રેસે બિકિની ફોટા શેર કરી મચાવી સનસનાટી
entertainment,#MeToo: આમિર ખાને યૌન શોષણનાં આરોપી ડિરેક્ટરની ફિલ્મ છોડી
tech,પુલવામા આતંકી હુમલો: ઘરબેઠા આ રીતે કરી શકો છો સુરક્ષા દળોને મદદ
entertainment,"એશિયાની ત્રીજી સૌથી સેક્સી સ્ટારે પહેરી બ્લેક સાડી, જુઓ હૉટ અદાઓ"
tech,ખુશખબર! JioPhoneમાં શરૂ થયું WhatsApp
entertainment,"સપના ચૌધરીનો તે વીડિયો લીક, જેમાં ભીંડ બેકાબૂ થતા થયુ હતું એકનું મોત"
tech,"હવે Whatsapp પર જ મળી જશે ટ્રેનનું Live સ્ટેટસ, કેવી રીતે?"
entertainment,"18 વર્ષ જુનો કાળિયાર કેસ, 48 કલાકમાં જેલની બહાર ભાઈજાન"
entertainment,"'ઇન્ડિયન કિમ કાર્દિશિયને' શેર કરી બોલ્ડ તસવીરો, ઇન્સ્ટાગ્રામ પર થઇ વાઇરલ"
tech,ગાડી ચલાવતી વખતે ફોન પર વાત કરશો તો થઈ જશે લાયન્સ રદ્દ
entertainment,ટીવીની આ રોલિંગ વહુએ શેર કર્યો હોટ એન્ડ બોલ્ડ અવતાર
tech,"ફોન ઘરમાં મૂકીને ભૂલી ગયા છો, તાળી અથવા સીટી વગાડતા જ મળી જશે"
business,"મધ્યમવર્ગ માટે ખુશખબર, હવે મકાન લેવું થશે સસ્તુ, GST દરમાં ઘટાડો"
entertainment,"ગર્લફ્રેન્ડ અનન્યાને ડેટ પર લઇ ગયો કાર્તિક આર્યન, કેમેરાને જોઇ છુપાવ્યું મોઢું"
entertainment,નેહા શર્માએ સોશિયલ મીડિયા પર શેર કરી બોલ્ડ તસવીરો
tech,"આ કંપનીએ લોન્ચ કરી મેસેજિંગ એપ, ફેક ન્યૂઝને આ રીતે અટકાવશે"
entertainment,ગંભીર બિમારી સામે ઝઝૂમી રહેલા ઈરફાન ખાને લીધો આ નિર્ણય
entertainment,દીકરાનાં કરિઅર માટે રાજૂ હિરાનીની માતાનાં પગમાં પડી ગયા હતા રિશિ કપૂર
tech,"હવે ઘરે બેઠા મોબાઇલથી બનાવી શકશો તમારો પાસપોર્ટ, આ છે પ્રક્રિયા"
tech,"Messengerમાં આવી રીતે કરો સિક્રેટ ચેટ, કોઈ નહીં વાંચી શકે મેસેજ"
entertainment,પ્રિયંકા ચોપડા કે તેનાથી 11 વર્ષ નાનો 'મંગેતર' - કોણ છે વધારે પૈસાદાર?
tech,જલ્દી કરો! સસ્તો થઇ ગયો સેમસંગનો આ સ્માર્ટફોન
tech,"ઈન્ટરનેટ સાથે જોડાયેલી 5 રસપ્રદ વાતો, મોટાભાગ લોકોને નહીં હોય ખબર!"
entertainment,"કંગનાએ કરણી સેના પર પિત્તો ગુમાવ્યો: 'હું પણ રાજપૂત છું, ખતમ કરી દઇશ'"
tech,"આજે લોન્ચ થશે દુનિયાનો પહેલો 5G સ્માર્ટફોન, શાનદાર છે ફિચર"
entertainment,Viral Video: 'ઇશીમા' એ કર્યો એલિયન સાથે ડાન્સ
entertainment,Harley Davidson Street 750 પર મળી રહ્યું છે બમ્પર ડિસ્કાઉન્ટ
entertainment,Happy Bday: સલમાનની મોટા ભાગની કારનો નંબર 2727 જ કેમ?
business,"ખુશખબર! જનધન ખાતા અંગે મોદી સરકારની મોટી જાહેરાત, મફતમાં મળશે આ સુવિધાઓ"
business,ઘરની છત પર ખેતી કરી 19 હજારમાં ઉગાડે છે 700kg શાકભાજી
entertainment,"પોતાનાં રિલેશનશીપ સ્ટેટ્સ પર બોલી પ્રિયંકા, કર્યા ઘણા ખુલાસા"
